sha256,methodSignature,trueLabel
17b8f747b20d57c9a78ff4aae17b646b195551e9f86a6d27e6a849d9feb81683,"<android.bluetooth.le.PeriodicAdvertisingReport: boolean equals(java.lang.Object)>",NEITHER
1d4945d6a9e2a23b27de847622353be0bab45d8d75904a58f9f40566cea4a2ab,"<android.transition.TransitionSet: void setEpicenterCallback(android.transition.Transition$EpicenterCallback)>",NEITHER
318630560ba99689b9a6d4ca0221e4f93a26da3b8dd8eb59620c61a0c8d950b8,"<android.os.storage.StorageManager: void setCacheBehaviorGroup(java.io.File,boolean)>",NEITHER
f57265d5903141c65ddce8d7663f7f9920d9053a523507e0d0c14fabdff528ce,"<android.bluetooth.BluetoothPbapClient: boolean disconnect(android.bluetooth.BluetoothDevice)>",NEITHER
b1158c09d93ba68534db4e738d1cddae4b742288f8fcda7ebba0e561574712b2,"<android.nfc.NfcAdapter: void setBeamPushUris(android.net.Uri[],android.app.Activity)>",NEITHER
ef78563c1905c1cca768f16ad9fc619f59ab0d6b7a3531fb2720fea23253da89,"<android.bluetooth.le.BluetoothLeAdvertiser: void startAdvertising(android.bluetooth.le.AdvertiseSettings,android.bluetooth.le.AdvertiseData,android.bluetooth.le.AdvertiseCallback)>",NEITHER
06c7f670f947bfc9ef8d5f1e49d03415a93461e7af6b705888401b652607862a,"<android.database.CursorWindow: java.lang.String getString(int,int)>",NEITHER
69c46b5b3c3052f08b7c906b4ea557918b6a20003afa7d6086f670fa74704913,"<android.os.Parcel: android.os.PersistableBundle readPersistableBundle(java.lang.ClassLoader)>",NEITHER
c36016438cf3a51b32f10de628ee9b2ba63bc062725b44aef3530fca545d072f,"<android.widget.AbsListView: void setFastScrollEnabled(boolean)>",NEITHER
907e8a4ba0f5c5e9d0812540b83979785ce962ce1596e8b508b41b0be151618f,"<android.bluetooth.le.ScanResult: int getDataStatus()>",NEITHER
af3eb97bb141f83d0b76945c1cf8657838a953ca8380b21a4dfc8fb786b16d0a,"<android.view.DisplayAdjustments: int getRotation(int)>",NEITHER
56c6b71795c0d78a330edab42d4e5a71c6b52b66926002557cfc730ae972f2a9,"<android.content.Context: boolean bindServiceAsUser(android.content.Intent,android.content.ServiceConnection,int,android.os.Handler,android.os.UserHandle)>",NEITHER
b970834d43a6b713e628865c0f49753d62ba36823df3a679a5f32b0980f95b3a,"<java.net.InetSocketAddress: int hashCode()>",NEITHER
26a09370c0eec2e3499c3fa07d66c764a3688eef27db4889bc76988e669a0b36,"<android.view.WindowId: boolean isFocused()>",NEITHER
daadddc7c24d66850f40888189273f78abdf82f1cea40f3cf90f5eedb2d6530d,"<android.graphics.Paint: void set(android.graphics.Paint)>",NEITHER
69557b0b1d5744c05c1cbf2068ad23534b12af37d475c1085bb6358c38553d33,"<android.media.MediaPlayer: void setDataSource(android.content.res.AssetFileDescriptor)>",NEITHER
4ed7965bea3dcb28c618417f49f73fec72be3a99b5f8f608f3e633ae0d0cd085,"<android.app.WallpaperManager: int setBitmap(android.graphics.Bitmap,android.graphics.Rect,boolean,int)>",NEITHER
086df7dcd354b9fbe94d98a1819241e8e2fda5518328a626e86f2b6681128f63,"<android.telephony.data.ApnSetting: int getMaxConnsTime()>",NEITHER
215c6f44413b5a020e2d2b50526aa031fab73e8d0203d106746587d58a02913d,"<android.util.Rational: java.lang.String toString()>",NEITHER
1b3ad6b316eac05e1e9db8bc93d559360c997826f6cd561fa5b8ffad2e7318c6,"<android.graphics.Canvas: int saveLayer(float,float,float,float,android.graphics.Paint,int)>",NEITHER
42db5753991f53196f384e535a47084df85eaa2c1d06ec15beac18d06068d965,"<android.graphics.Color: int green(int)>",NEITHER
2cdca22c39da8079fe65f01fcdd0fb6fd288b2f8299f70893377603220fe5445,"<android.app.Activity: void setTheme(int)>",NEITHER
ace4f7102f90b11c83e8bfff9e573d5661f8658d13eac25c85469892de200b3b,"<android.graphics.Canvas: void setDensity(int)>",NEITHER
c0085187029f51c0ca1582157f180ca18525c45f30c6c24b86691523976b2a67,"<android.os.BaseBundle: java.lang.String getString(java.lang.String)>",NEITHER
3ab73d681d855a63354675d6bbd1da9712be439a99187d6b066bc83398a703e9,"<android.widget.Spinner: void setDropDownVerticalOffset(int)>",NEITHER
4e6b0e2a348f04e734350e215e93573f51695a5bd16d6bf395ff85a9d984a9ad,"<android.app.admin.DevicePolicyManager: boolean setStatusBarDisabled(android.content.ComponentName,boolean)>",NEITHER
071eea30e9825d29ad3741e9afa71261d9524794da803e19ecd45a30af144dee,"<java.net.URL: int hashCode()>",NEITHER
c7b9a940c781a760ed0b1e5786c07ddfccc06a155a00b9694c265c57ad3ecd03,"<android.nfc.NfcAdapter: void disableReaderMode(android.app.Activity)>",NEITHER
75e154728bd4154a8dca321e991d1ffe892cfb0c8d88b98616e7e894cb417820,"<android.app.Fragment: java.lang.String getString(int)>",NEITHER
5a5d143717a11e71d36bdda67a3a7b5a0aa23564a8114aafeb2fb7728ad37712,"<android.graphics.drawable.GradientDrawable: void setPadding(int,int,int,int)>",NEITHER
d07c1e3275a57fe548f44fb141e136ace35a8370510058a2a188e459aeda9dde,"<android.widget.ListPopupWindow: void setBackgroundDrawable(android.graphics.drawable.Drawable)>",NEITHER
cb23d8e7122ae1ab53e2b30ba326051f6044f727495b0fddad82abf6311de78a,"<android.media.session.MediaSession: void setFlags(int)>",NEITHER
ad7623c0a7056a2f93a1827f65d786e9d05fa0f0d89d0c9086da00035498c0c2,"<android.app.AppOpsManager: int startOp(java.lang.String,int,java.lang.String)>",NEITHER
c1222d603640bd7710b2defa8b4138098ca5555632bf33e500e9581191cc6ca3,"<android.nfc.NfcAdapter: boolean enable()>",NEITHER
ff7ac1dd08e8062ce8d82731e8937150fc6ad59f19f709de08014abe4098acf4,"<android.telephony.euicc.EuiccManager: void updateSubscriptionNickname(int,java.lang.String,android.app.PendingIntent)>",NEITHER
f6d3f600e5d54b896e0f9df4cb61cce5cd6884feedb3f10fcdc6c474358230bc,"<android.view.View: void setScrollIndicators(int)>",NEITHER
d481ad266e1a21671b8d129dd1dccf9b8e2e2b3a435b4bf81b2f6a326b43edff,"<android.app.Activity: void onActivityReenter(int,android.content.Intent)>",NEITHER
07b864e94561fbb7b5ed97f7cca8992e5e39a84852a5fde292728754d500a3ef,"<android.view.View: void setRotation(float)>",NEITHER
66759137f011da03f7c2149ddf16e98e4bea3249012067a057c2279dffa8160c,"<android.telephony.TelephonyManager: void setPreferredOpportunisticDataSubscription(int,boolean,java.util.concurrent.Executor,java.util.function.Consumer)>",NEITHER
365b771fe4b339a349d99999f35916bdf626eabf9ecc57c046827f30c4ed58ad,"<android.content.res.TypedArray: java.lang.String getString(int)>",NEITHER
2f470f7c5db3ea57d3ad38ea98b54c84d173a2093610b21924808b85bc16fe07,"<android.app.Activity: void setFinishOnTouchOutside(boolean)>",NEITHER
d97585b0685a6a94b808bc8cfaa6023e0b9cff5976f1c18129e54913a585f0a3,"<android.widget.OverScroller: void startScroll(int,int,int,int,int)>",NEITHER
35e7f729260e0ec32b765f6463bc4b182a20ed5f4be1a9541725f7605c2d42ab,"<android.os.Handler: boolean sendMessage(android.os.Message)>",NEITHER
9209cdccb79522c670f9a8f409dfb6d0ad67f374e62c86d09b85ada772169acb,"<android.graphics.drawable.LayerDrawable: void inflate(android.content.res.Resources,org.xmlpull.v1.XmlPullParser,android.util.AttributeSet,android.content.res.Resources$Theme)>",NEITHER
16aa7cc210686c337865c728118a02a40398ec0a5522f1f195f62a17b09d6e66,"<android.database.DatabaseUtils$InsertHelper: void close()>",NEITHER
2da9ca623360fdffb5404306a6c8f3ab3406a778a85e3fd48d853e357fddc5fb,"<java.net.DatagramPacket: void setLength(int)>",NEITHER
7b2d7227ac3cd0dd0482572987c15d8e7adc23f308498515b5832ede20f180d5,"<android.graphics.drawable.Drawable: int[] getState()>",NEITHER
8ee6739b50dff5553e2107db83cd08654b6bf864dadd9838a802f141d4861f2a,"<android.appwidget.AppWidgetHostView: void updateAppWidgetSize(android.os.Bundle,int,int,int,int)>",NEITHER
16fbdbbf3b5bb5a17fb200cc8208488b7e6cce96e990069c3dcac3e9b4c9b98a,"<android.view.FocusFinder: android.view.View findNextFocusFromRect(android.view.ViewGroup,android.graphics.Rect,int)>",NEITHER
78bae65632875fbb492a407d18b0e91c70f040fc985fef987fd99c52ac7edf73,"<android.content.Intent: android.content.Intent setDataAndTypeAndNormalize(android.net.Uri,java.lang.String)>",NEITHER
8b7c7e810b68b400e44f9c97e3d1a2c3342eec4cec5f6153ca126752dd3452e9,"<android.os.Parcel: void writeException(java.lang.Exception)>",NEITHER
8f916979979d69da344ff48bc94c2fad0d1c94d2b56bed4d3e719c4b0d1753b3,"<android.os.SystemClock: boolean setCurrentTimeMillis(long)>",NEITHER
56685729350e8deeb593c77e506ee62b7bec9409142a666a45c799b1634e9511,"<android.widget.TextView: boolean bringPointIntoView(int)>",NEITHER
8205c34b53d4ba11a8d57940f3abe61e7c7793a38935df90c18ccbf44172ec5a,"<android.hardware.Camera: void setPreviewDisplay(android.view.SurfaceHolder)>",NEITHER
c58c7de7952e09ad126da37fb0bff3b2210a34342251ba80cc1c2d618b05b674,"<android.widget.ImageView: void animateTransform(android.graphics.Matrix)>",NEITHER
e2312581617ba29b9a0b5785bc8f8948d8f7b3485bb52aca92958cf72204a141,"<android.text.style.QuoteSpan: int getStripeWidth()>",NEITHER
ff5598eeaa192741f44863225a92b94612081f372e011fee444d43f5c92faec0,"<android.widget.ImageView: void setVisibility(int)>",NEITHER
f1ba774c8e5f72854b459cf2adcf86e588954d2e6a7d860bbebe6d329d680539,"<android.app.Activity: void setActionBar(android.widget.Toolbar)>",NEITHER
389b95509605f0ba44c13d85c02905d8dd2337671a77224ab22ed029a6d589e6,"<android.widget.AbsListView: void setFilterText(java.lang.String)>",NEITHER
4b66570c645b1e6407b038585486160adbcfca099c46f2f76370ac3c3d9319dc,"<android.widget.RemoteViews: void setAccessibilityTraversalBefore(int,int)>",NEITHER
ff6b845bb354daadc9a9ea8ac5d4397a0741a3d3e90d044e8280b3d0e1bafafb,"<android.animation.PropertyValuesHolder: android.animation.PropertyValuesHolder ofObject(java.lang.String,android.animation.TypeEvaluator,java.lang.Object[])>",NEITHER
ff97580f349ae8c053d76e034c50d5f3a61886c566f853ffc478ee0c6dbe20f8,"<android.app.AppOpsManager: void startWatchingMode(int,java.lang.String,int,android.app.AppOpsManager$OnOpChangedListener)>",NEITHER
44db58dbb383e14e3ea3cee645d5b0680062c2e8cdebda65c9df63f63708e3c9,"<android.widget.ImageView: int getBaseline()>",NEITHER
58b7bcc00e2ee40d10a44e674f6b3cc61c9900f37d7b0fbff78cb3a731c3e5ea,"<android.media.MediaPlayer: void setOnMediaTimeDiscontinuityListener(android.media.MediaPlayer$OnMediaTimeDiscontinuityListener)>",NEITHER
f875b9cb69b1a598447bea47172af209e4cb7e6fee6a6703845d981e3afc0421,"<android.service.notification.ScheduleCalendar: long getNextChangeTime(long)>",NEITHER
d63c14907811ac205c74b7f246ec1b7aff3a296993cbfa80bf0706eb4054ac4f,"<android.nfc.cardemulation.CardEmulation: boolean unsetOffHostForService(android.content.ComponentName)>",NEITHER
57f2d55b522394a1905f6ccbc9c3f36c3cb163c05558a0b04db1a144542e7b38,"<android.database.CursorWindow: boolean allocRow()>",NEITHER
5827a7675a359a849afb895e13809eae781d4f046440eff322cae485d62ea97e,"<android.app.admin.DevicePolicyManager: void setDeviceOwnerLockScreenInfo(android.content.ComponentName,java.lang.CharSequence)>",NEITHER
63c3731ffc4014927c095d2db05e8ca63fa4c593ebb0cba9f853784094458887,"<android.app.Activity: void setFeatureDrawableAlpha(int,int)>",NEITHER
96bf67eb7b569af85b48ca228977cd7b9432a1d5c92df4f34ac20c27ebe65347,"<android.view.WindowInsets: int getSystemWindowInsetBottom()>",NEITHER
50f35399c19127a208dff74e787fce4c40487a22690a0ded1d3ed163ca1b7ba5,"<android.content.Intent: android.content.Intent parseIntent(android.content.res.Resources,org.xmlpull.v1.XmlPullParser,android.util.AttributeSet)>",NEITHER
1250a0aa60037f38e1ab034a71fb4148d65648f47540efe05d2487a3c65dc63c,"<android.app.admin.DevicePolicyManager: void setUninstallBlocked(android.content.ComponentName,java.lang.String,boolean)>",NEITHER
5c50abd5aede1d5079c6877ba5461da67dbaa971f2f9b54635c9fd030e859f33,"<android.app.admin.DevicePolicyManager: void setApplicationRestrictions(android.content.ComponentName,java.lang.String,android.os.Bundle)>",NEITHER
7b8f7b9505d7485cbc4c8172d6a0c853f713bf42e5a871c26afe34bce10802e9,"<android.graphics.drawable.RippleDrawable: boolean setVisible(boolean,boolean)>",NEITHER
0b1fea62af1fc1e97f062da9fdd3335088c3ee3af11c2e616b34eae33b284025,"<android.content.Intent: android.content.Intent createChooser(android.content.Intent,java.lang.CharSequence)>",NEITHER
553cf907c27c4119fba0a6d4791a0b8dde44d87e0ac40c725ab839fc91261e52,"<android.app.FragmentHostCallback: int onGetWindowAnimations()>",NEITHER
d10954083070249256654e095f29556ae5a3e6942a2e30cc4b7db5d5708c4f4a,"<android.widget.ListPopupWindow: void setAnimationStyle(int)>",NEITHER
80c6f1e0d90b37454d38b0f0335838f7bec4be18dea663829fec8f343addabba,"<android.app.PendingIntent: void send(android.content.Context,int,android.content.Intent,android.app.PendingIntent$OnFinished,android.os.Handler,java.lang.String)>",NEITHER
8e9a72f408fc42a5e16cbcf427050deac1e7c69ccd34a8ec8eccd35116ce45dd,"<android.media.MediaCas: void sendEvent(int,int,byte[])>",NEITHER
c6769a5466974c4787ae682715f7107632404a3465ef3f1c9196b0b81c0586fb,"<android.content.pm.SharedLibraryInfo: java.util.List getAllCodePaths()>",NEITHER
dfa3e96159b503bda3f2a972c5ee5baaae7aecd18e8816a35852485881471469,"<android.util.proto.ProtoOutputStream: void writePackedFixed32(long,int[])>",NEITHER
eba201c6077f0d10e4dc5dbb3dba08831eb046e487b7af7998f56da1556975fa,"<android.text.util.Linkify: void addLinks(android.widget.TextView,java.util.regex.Pattern,java.lang.String,java.lang.String[],android.text.util.Linkify$MatchFilter,android.text.util.Linkify$TransformFilter)>",NEITHER
e1e696ba9fb74581ff770cf8e526e1b2bc99d47258fbb1dbd992ef0064d4a32b,"<android.nfc.tech.IsoDep: int getMaxTransceiveLength()>",NEITHER
9aee59a9f945b70d43ad3be75706f27ac7f4ed08873d0dd5dc6c457fb4570e20,"<android.view.View: boolean requestRectangleOnScreen(android.graphics.Rect,boolean)>",NEITHER
18c851d77acbfa61bddd3c3cefa893d62341241ee72c11aaa1bf437afc95f7f2,"<android.graphics.Paint: boolean setFontVariationSettings(java.lang.String)>",NEITHER
ad59f32c9af1caa9dc19ae38052373e96b5023c359945bbe78e5a13a7a757a24,"<android.view.View: int getExplicitStyle()>",NEITHER
2c4f040796590f28985cc61a56340043479d0b0f64449a43d4ade8eb9f016d29,"<android.view.textclassifier.TextClassification: float getConfidenceScore(java.lang.String)>",NEITHER
6e66f06250c5b18f7641a393d3f9591fadc23612e3e07b2a21137fd7a7d688f9,"<android.view.inputmethod.InputConnectionWrapper: boolean setSelection(int,int)>",NEITHER
e3ca15d4854bfd58886fe9ec8eea5b629583ce8605bb292920a2463f29b81d30,"<android.app.job.JobInfo: long getMaxExecutionDelayMillis()>",NEITHER
2a01fefcdf179566bab60e826341bb7cf287f17e8f7d49e042927e165500f826,"<android.telephony.SubscriptionManager: void setSubscriptionOverrideUnmetered(int,boolean,long)>",NEITHER
2124f3ece8ed99d70c56bc3ceb4fd6a1642bf49cab4630b2e72e26851e37c28b,"<android.app.PendingIntent: void send(android.content.Context,int,android.content.Intent,android.app.PendingIntent$OnFinished,android.os.Handler)>",NEITHER
14da0c0fa3efe3cdd6a95b9f92659906e99a6dd57ee30714b7ec5a94a9cf5fa7,"<android.bluetooth.BluetoothDevice: boolean setPin(java.lang.String)>",NEITHER
87301b9e557a7a4c8a4a2e8b8c3d4b93fc1e061aca588b881ef699dbe4fe7a64,"<android.app.admin.DevicePolicyManager: void setOrganizationName(android.content.ComponentName,java.lang.CharSequence)>",NEITHER
421487f5def362827a089a17859bbf41e275f13742cbaf0a80da0443c23793a6,"<android.widget.Spinner: void setEnabled(boolean)>",NEITHER
e42fdf1bfe5e8c776c6172dc07d63a798870823cad7d3054ae87f1dc7de21ea2,"<android.widget.TextView: android.graphics.BlendMode getCompoundDrawableTintBlendMode()>",NEITHER
9d2a81b0e70b93b7b3300ac25066cbf89a887292b3170d9ad70fe220b5ddc5c9,"<android.media.AudioManager: void setParameters(java.lang.String)>",NEITHER
27859c41783eac383630a6e44627e169b3017852ae7d6463eb743e4d607ce53d,"<android.app.AlarmManager: void cancel(android.app.AlarmManager$OnAlarmListener)>",NEITHER
d5594a788a8a2d7e4381619468bc69abfef9c71cd421751fb5b73b3358b5500a,"<android.widget.Toolbar: void setSubtitleTextColor(int)>",NEITHER
ed9f100524d74fd4ff82d09f264a127e00383cb32e284cfbfe7f2d4de30a8212,"<android.widget.TextView: void setText(int)>",NEITHER
f5e049d3b332dac38e7157ce5cf2c0f797c3cfb253a821f6b261d88a5d2b116f,"<android.widget.TextView: int getMaxLines()>",NEITHER
d0ed26b6a2346eaa7510b62a7a1fab5cf462626e0ca93b1ff28d38685fab8b4f,"<android.net.TrafficStats: void setThreadStatsUid(int)>",NEITHER
eac15f082795258aea2f7fa0b0f98016e4b8b297b10d046a043c796eb6c50bac,"<android.media.session.MediaSession: void setCallback(android.media.session.MediaSession$Callback)>",NEITHER
16565ecdbaccaca15284dce594789fb8a5579230b99653f825c41c8c6565b500,"<android.content.Intent: java.lang.String getStringExtra(java.lang.String)>",NEITHER
6624137bc107931fbe0221c06e11549023e8e9885d860b08f753685e242375d9,"<android.widget.Toast: void setText(int)>",NEITHER
2f35d97fa8cb9f45ff855f96aaaf040aaa5d57177adf0c0bf216e68eea0f6e2b,"<android.graphics.drawable.AnimatedVectorDrawable: void setHotspotBounds(int,int,int,int)>",NEITHER
1b99e8bd5693480cb9f03e20ed696a7d2a8121c612f6b4cfd736f86b4e824b52,"<android.app.Dialog: void setFeatureDrawableResource(int,int)>",NEITHER
16f8d8b7426219717e69987c0598ed1dded605d2a8bd31b405e02b01acc1a73a,"<android.content.pm.ShortcutManager: boolean setDynamicShortcuts(java.util.List)>",NEITHER
736c8120c73089870280dedb5a7b64613b154b3a9f37e8aa8e3f7dca81bd0d5d,"<android.app.Activity: void setFeatureDrawableResource(int,int)>",NEITHER
974443568e5c461c91957035bf3a06bf4ad0f31f525d2f80a3012e1c226934e4,"<android.text.method.Touch: boolean onTouchEvent(android.widget.TextView,android.text.Spannable,android.view.MotionEvent)>",NEITHER
9918ce2eed871d9354061024a1424a403eabc8f01c39476b79e05741be0b4fb4,"<android.content.ContentValues: java.lang.String getAsString(java.lang.String)>",NEITHER
22147c514583aeae924fd6a621d142ca1670416ae31a3c0bb83a632911efbacf,"<android.renderscript.Int4: int get(int)>",NEITHER
56c9773db118b88193b885c0cc8cdeb5fb7284c28e229293f1f021ac05a88c29,"<android.content.ClipboardManager: void setPrimaryClip(android.content.ClipData)>",NEITHER
135f485be897d7b96fe7060892624e46f7e29eed5f1f2ca244ab9b373cbbda43,"<android.telephony.emergency.EmergencyNumber: int hashCode()>",NEITHER
4cf17f036bff4a433fd05c0aef4dc9491a8cf2c614744142657820a1877e6c59,"<android.hardware.camera2.params.StreamConfigurationMap: long getOutputMinFrameDuration(int,android.util.Size)>",NEITHER
397c7666c007f8be80be5853872ed853fb592400edbe1864208e31f113260ee0,"<android.widget.AutoCompleteTextView: void setText(java.lang.CharSequence,boolean)>",NEITHER
fd1134aa3a754f1fef4a0083b1a67b7aa11e6be416e117ea98a8d2eeb1a0de2f,"<android.app.NotificationManager: void setInterruptionFilter(int)>",NEITHER
d2113dda9197f8dfb912b74fb24e4f10d60da4a8df2134062d2f17d19785526d,"<android.util.proto.EncodedBuffer: void writeRawBuffer(byte[])>",NEITHER
189ce135addceeab7fd5a9f12564d23bf7f05c8b0f9a58169f35e819dee0bf73,"<android.graphics.RenderNode: long getUniqueId()>",NEITHER
6b28b0472a344c781660bbf6b83dd53db93fcbfe5a1b9b061e986c0f7d880483,"<android.app.WallpaperManager: void sendWallpaperCommand(android.os.IBinder,java.lang.String,int,int,int,android.os.Bundle)>",NEITHER
e1704052fc92c02767614c415eaf0fb8bd18f0598023d7c26494c2d80a05f972,"<android.media.RemoteController: boolean setArtworkConfiguration(int,int)>",NEITHER
020b95183294e2c8afeb494c5bfbb1e2169c040e5a3fbfeea2c97293d9fe915e,"<android.view.animation.AnimationSet: void setDuration(long)>",NEITHER
fc56720f382714953c86380f669981b2dbbc2d5aa4fb5c73e284b8bdbe39bcd7,"<android.telephony.PhoneNumberUtils: java.lang.String stringFromStringAndTOA(java.lang.String,int)>",NEITHER
388719138b7de4b7772c42196801362af0d612c317fb57e9388521fd9af319ad,"<android.app.admin.DevicePolicyManager: boolean setApplicationHidden(android.content.ComponentName,java.lang.String,boolean)>",NEITHER
3a9a2aa58d233582b9694f04d8b6280da49ad99e009709ba701e07203941f9d2,"<android.util.LongSparseArray: java.lang.String toString()>",NEITHER
7839709ef5719d7046391d15ff254aced539ecbd8f84bfe1247628430bf4c6f7,"<android.widget.RemoteViews: void setImageViewIcon(int,android.graphics.drawable.Icon)>",NEITHER
190130b6796fe995e37b56586f4d8b7ea14892cd92147b43cb9786b6e23d84ff,"<android.view.WindowInsets: int getStableInsetTop()>",NEITHER
9d009fffb1868dd37327d5ed658ccb567baf3b5b978d00203937d75fb5250d77,"<android.view.accessibility.AccessibilityNodeInfo: void setMultiLine(boolean)>",NEITHER
4f5015b6c1a2f0fcc58c828e6890b87aafeed675ff9910cc7a2a89d4d95f066c,"<android.media.tv.TvTrackInfo: float getVideoPixelAspectRatio()>",NEITHER
6033030018d95db1e1014c40d2da00e4823594ca97bbfa929c6ea2c0cfcbaca5,"<android.app.admin.DevicePolicyManager: void setAutoTimeZoneEnabled(android.content.ComponentName,boolean)>",NEITHER
c7f854c087f4abb5abaaf684dee703659b7c5b6b5330161920dd3b7d886ea0e3,"<android.app.Activity: void setVrModeEnabled(boolean,android.content.ComponentName)>",NEITHER
b5ad8924120104f4a25a45f6b4da3278e5876c1f67198d2e487ae302ef68973e,"<android.content.ContextWrapper: boolean bindIsolatedService(android.content.Intent,int,java.lang.String,java.util.concurrent.Executor,android.content.ServiceConnection)>",NEITHER
5360e6e7155bd0555b9be7073ede5d0bc0c2f9044c6d83ef5e7a79c3a7ff914f,"<android.os.UserManager: boolean requestQuietModeEnabled(boolean,android.os.UserHandle,android.content.IntentSender)>",NEITHER
e96eda14dca97c0c2220bafb6a7292dee1955a1665834697ad651c6840612222,"<android.net.Uri: int compareTo(android.net.Uri)>",NEITHER
8aa8112de6e77dd8471ed4790d68aaa4c77d317980651093913badff29d0ff49,"<android.widget.TextView: void setTextAppearance(int)>",NEITHER
430bae9b63ae4ac8e7f05ce481b68f0c21e9c9b01c078b4d5730bea0e9e2a912,"<com.android.internal.graphics.palette.Palette: int getLightVibrantColor(int)>",NEITHER
d336d34c0c67a39b4fcb2fec8a32035c3a34c55f04d074c3ad1bc215eb58709d,"<android.graphics.Region: boolean getBoundaryPath(android.graphics.Path)>",NEITHER
d7eb72f8dd03702dff4077a4c6bb8c695b36e49d722b7f9a439f0237c772b5eb,"<android.widget.AutoCompleteTextView: void setDropDownBackgroundDrawable(android.graphics.drawable.Drawable)>",NEITHER
f6e97674e4851f4fd06ef5773c5ce41d0fb894e0db04c09948a095a60abbd79d,"<android.graphics.Outline: void setRect(int,int,int,int)>",NEITHER
dec93dbfde3ce8eb1d9390e8678ca5c09e649b3ad1218103656f199c2d457e72,"<android.view.animation.AnimationSet: void setFillBefore(boolean)>",NEITHER
8cecf9ac5c67ae763cebe39936d2d7743b568e7341e27fa7c9aa71e0088165c3,"<android.accounts.AccountManager: boolean setAccountVisibility(android.accounts.Account,java.lang.String,int)>",NEITHER
f2590c38bd5acae694732d2361acdbea9b4a484f3c094d4efc24daabe8f48365,"<android.util.SparseLongArray: java.lang.String toString()>",NEITHER
037057128ee485ba6570bcfe56652cfdf527bd822fbced38598cb6c10a6fc2ca,"<android.telephony.SignalStrength: int describeContents()>",NEITHER
bcf388a3ebad5b35babb4030b22ab8cf45cb9b1dc341c214753c0a9dcde0c4d1,"<android.widget.AbsListView: void setEdgeEffectColor(int)>",NEITHER
6c23ee6977a472bfea0a340c17a70164dad3822ed6679626e0510a19d5349305,"<android.graphics.Interpolator: void setKeyFrame(int,int,float[])>",NEITHER
ef82e7d7e1484489e42a180089277e19d869736d7e4797e18aef90a4f3a73fa9,"<android.widget.ImageView: void onRtlPropertiesChanged(int)>",NEITHER
5442a49104e4f04c3ed9881f7d01852efec925f6d0f0b3a717c2f6170e503647,"<android.graphics.drawable.DrawableWrapper: void setColorFilter(android.graphics.ColorFilter)>",NEITHER
220d1c8067ab8cd89de8e49ea5a1b521e04ed3f0987e44ce49cfa6ede15f7a3f,"<android.graphics.drawable.DrawableContainer: boolean setVisible(boolean,boolean)>",NEITHER
adbb04ec14ea8aafdd7aa7e155a1cdc4e3f274de1654f3df4a8053133f6aba15,"<android.telephony.TelephonyManager: boolean setPreferredNetworkTypeToGlobal(int)>",NEITHER
90cce4af12bf51c810e667b1a0f27ffa9b0b5fdf5575ff88f83b6e23f97b950a,"<android.app.Activity: void setVolumeControlStream(int)>",NEITHER
ed246882e422070c457491c0670588682bc65041dfd884a866c0827469af5967,"<android.graphics.drawable.GradientDrawable: void setGradientRadius(float)>",NEITHER
a9d507a375ab37008f7199904180d2d8d30e621ceacdf860261b0deb15f88170,"<android.widget.ImageView: void setImageBitmap(android.graphics.Bitmap)>",NEITHER
8514054fb3a0c30336ad0ed9a233e15c6b4c826a1ec69fa242db12d6d1f285e1,"<android.view.View: boolean getClipBounds(android.graphics.Rect)>",NEITHER
fea928affff5bbe6787a3995884d524c988983fd201bdb82e3aeb391a720241c,"<android.app.Service: void onRebind(android.content.Intent)>",NEITHER
cc1425bade042d9f48632afa88229cbc1e03beb4c8d08292788fcc664f217ae0,"<android.graphics.drawable.ColorStateListDrawable: int getOpacity()>",NEITHER
52ac37e1ffb834f063088d4fd9201b0fcf64e720801dcebf766de03e0bbfdf7b,"<android.nfc.tech.IsoDep: void setTimeout(int)>",NEITHER
affd25d7fe4fcb3380a08f7fc265a2d47289f5b625e4598225c708932a823ea0,"<android.graphics.Path: void set(android.graphics.Path)>",NEITHER
f64a1f47a6d8a2aa85596222d2ffcc2923d5d08e48f19f156507c5178996329f,"<android.app.RemoteInput: void addDataResultToIntent(android.app.RemoteInput,android.content.Intent,java.util.Map)>",NEITHER
f6334e08d9105a71327d2ca4a103ffb721510df38de216605dd8b044afc42b70,"<com.android.internal.util.ContrastColorUtil: int resolveColor(android.content.Context,int,boolean)>",NEITHER
b3d9dcd6b8094c170fa0c53d35dbb9461b97c41aa8ed561e3f6d3f900a8e8e7b,"<android.widget.Toolbar: void setSubtitle(java.lang.CharSequence)>",NEITHER
c8bbcba16f33ae571b5a275e61a9c3e9973eead13fc8d9bf5a922745bdf63d18,"<android.util.Xml: void parse(java.io.Reader,org.xml.sax.ContentHandler)>",NEITHER
fa65d2dd7b504646ca45b5a0d1664448ae7e0f7c3f00cfe24827f66f1d0d7512,"<android.widget.SearchView: void setImeOptions(int)>",NEITHER
49d038c80c013f70611d931f009bba8f418c174517884566da03ddad0facb8fe,"<android.text.BoringLayout: int getEllipsizedWidth()>",NEITHER
a680a8ee71dea015be0276b6a29ffb1c4bcd76a8d3278608e04a65ad556a93ca,"<android.view.View: void sendAccessibilityEventUnchecked(android.view.accessibility.AccessibilityEvent)>",NEITHER
